count,lang,rel_type,rel_lang
2,Bulgarian,has_prefix_with_root,Proto-Indo-European
132,Bulgarian,has_suffix,Bulgarian
1,Bulgarian,has_suffix,Proto-Slavic
1,Bulgarian,has_suffix,Ottoman Turkish
1,Bulgarian,has_suffix,Macedonian
2,Bulgarian,has_suffix,Proto-Indo-European
13,Bulgarian,has_root,Proto-Indo-European
6,Bulgarian,calque_of,French
12,Bulgarian,calque_of,Latin
3,Bulgarian,calque_of,German
6,Bulgarian,calque_of,Ancient Greek
1,Bulgarian,calque_of,English
1,Bulgarian,calque_of,Russian
233,Bulgarian,compound_of,Bulgarian
10,Bulgarian,compound_of,Ancient Greek
2,Bulgarian,compound_of,Italian
9,Bulgarian,doublet_with,Bulgarian
95,Bulgarian,has_prefix,Bulgarian
1,Bulgarian,has_prefix,Ancient Greek
4,Bulgarian,has_confix,Bulgarian
1552,Macedonian,inherited_from,Proto-Slavic
51,Macedonian,inherited_from,Proto-Indo-European
18,Macedonian,inherited_from,Proto-Balto-Slavic
11,Macedonian,derived_from,Proto-Germanic
82,Macedonian,derived_from,Proto-Indo-European
80,Macedonian,derived_from,Ottoman Turkish
100,Macedonian,derived_from,Arabic
40,Macedonian,derived_from,German
5,Macedonian,derived_from,Spanish
65,Macedonian,derived_from,Ancient Greek
8,Macedonian,derived_from,Old Church Slavonic
63,Macedonian,derived_from,Proto-Slavic
79,Macedonian,derived_from,Latin
104,Macedonian,derived_from,Persian
1,Macedonian,derived_from,Old Tupi
1,Macedonian,derived_from,Wolof
11,Macedonian,derived_from,Greek
2,Macedonian,derived_from,Gothic
1,Macedonian,derived_from,Proto-Celtic
6,Macedonian,derived_from,Hungarian
1,Macedonian,derived_from,Romanian
2,Macedonian,derived_from,Albanian
2,Macedonian,derived_from,Proto-Turkic
3,Macedonian,derived_from,Dutch
5,Macedonian,derived_from,Old French
24,Macedonian,derived_from,Italian
5,Macedonian,derived_from,Serbo-Croatian
6,Macedonian,derived_from,Russian
2,Macedonian,derived_from,Old Norse
59,Macedonian,derived_from,French
5,Macedonian,derived_from,Old High German
46,Macedonian,derived_from,English
3,Macedonian,derived_from,Venetian
6,Macedonian,derived_from,Sanskrit
10,Macedonian,derived_from,Proto-Balto-Slavic
2,Macedonian,derived_from,Middle French
4,Macedonian,derived_from,Medieval Latin
1,Macedonian,derived_from,Middle Dutch
3,Macedonian,derived_from,Middle High German
1,Macedonian,derived_from,Proto-West Germanic
1,Macedonian,derived_from,Quechua
1,Macedonian,derived_from,Tibetan
1,Macedonian,derived_from,Proto-Sino-Tibetan
2,Macedonian,derived_from,Nahuatl
1,Macedonian,derived_from,Basque
2,Macedonian,derived_from,Late Latin
2,Macedonian,derived_from,Polish
2,Macedonian,derived_from,Akkadian
1,Macedonian,derived_from,Sumerian
3,Macedonian,derived_from,Byzantine Greek
1,Macedonian,derived_from,Biblical Hebrew
2,Macedonian,derived_from,Egyptian
1,Macedonian,derived_from,Anglo-Norman
1,Macedonian,derived_from,Okinawan
2,Macedonian,derived_from,Czech
1,Macedonian,derived_from,Middle Mongolian
1,Macedonian,derived_from,Palauan
2,Macedonian,derived_from,Aramaic
3,Macedonian,derived_from,Turkish
1,Macedonian,derived_from,Vulgar Latin
1,Macedonian,derived_from,Kipchak
1,Macedonian,derived_from,Middle Persian
1,Macedonian,derived_from,Hawaiian
1,Macedonian,derived_from,Swedish
1,Macedonian,derived_from,Japanese
1,Macedonian,derived_from,Armenian
1,Macedonian,derived_from,Hebrew
208,Macedonian,etymologically_related_to,Proto-Slavic
170,Macedonian,etymologically_related_to,Macedonian
14,Macedonian,etymologically_related_to,Ancient Greek
8,Macedonian,etymologically_related_to,Turkish
8,Macedonian,etymologically_related_to,Proto-Indo-European
16,Macedonian,etymologically_related_to,Latin
1,Macedonian,etymologically_related_to,Old Church Slavonic
1,Macedonian,etymologically_related_to,Proto-Celtic
9,Macedonian,etymologically_related_to,Arabic
5,Macedonian,etymologically_related_to,Persian
5,Macedonian,etymologically_related_to,Serbo-Croatian
2,Macedonian,etymologically_related_to,Russian
14,Macedonian,etymologically_related_to,Ottoman Turkish
2,Macedonian,etymologically_related_to,Proto-Balto-Slavic
1,Macedonian,etymologically_related_to,Proto-Germanic
5,Macedonian,etymologically_related_to,French
2,Macedonian,etymologically_related_to,Romanian
4,Macedonian,etymologically_related_to,Albanian
11,Macedonian,etymologically_related_to,German
1,Macedonian,etymologically_related_to,Sardinian
2,Macedonian,etymologically_related_to,Slovene
3,Macedonian,etymologically_related_to,Greek
3,Macedonian,etymologically_related_to,Spanish
2,Macedonian,etymologically_related_to,English
1,Macedonian,etymologically_related_to,Japanese
1,Macedonian,etymologically_related_to,Venetian
1,Macedonian,etymologically_related_to,Nahuatl
2,Macedonian,etymologically_related_to,Aromanian
2,Macedonian,etymologically_related_to,Italian
5,Macedonian,etymologically_related_to,Bulgarian
1,Macedonian,etymologically_related_to,Classical Syriac
1,Macedonian,etymologically_related_to,Istro-Romanian
1,Macedonian,etymologically_related_to,Hungarian
460,Macedonian,has_prefix_with_root,Macedonian
2,Macedonian,has_prefix_with_root,Proto-Slavic
400,Macedonian,has_suffix,Macedonian
2,Macedonian,has_suffix,Proto-Slavic
162,Macedonian,compound_of,Macedonian
11,Macedonian,borrowed_from,Ancient Greek
47,Macedonian,borrowed_from,German
261,Macedonian,borrowed_from,Ottoman Turkish
10,Macedonian,borrowed_from,Italian
17,Macedonian,borrowed_from,Greek
4,Macedonian,borrowed_from,Arabic
47,Macedonian,borrowed_from,French
1,Macedonian,borrowed_from,Sanskrit
3,Macedonian,borrowed_from,Russian
7,Macedonian,borrowed_from,Hungarian
67,Macedonian,borrowed_from,English
20,Macedonian,borrowed_from,Latin
6,Macedonian,borrowed_from,Old Church Slavonic
6,Macedonian,borrowed_from,Persian
6,Macedonian,borrowed_from,Turkish
14,Macedonian,borrowed_from,Serbo-Croatian
1,Macedonian,borrowed_from,Czech
1,Macedonian,borrowed_from,Hebrew
2,Macedonian,borrowed_from,Romanian
5,Macedonian,borrowed_from,Japanese
1,Macedonian,borrowed_from,Aromanian
1,Macedonian,borrowed_from,Albanian
2,Macedonian,borrowed_from,Bulgarian
1,Macedonian,borrowed_from,Medieval Latin
2,Macedonian,borrowed_from,Austrian German
1,Macedonian,borrowed_from,Spanish
1,Macedonian,back-formation_from,Macedonian
13,Macedonian,has_root,Proto-Indo-European
1355,Macedonian,has_affix,Macedonian
1,Macedonian,calque_of,Ancient Greek
4,Macedonian,calque_of,German
1,Macedonian,calque_of,French
1,Macedonian,calque_of,Russian
2,Macedonian,calque_of,Latin
1,Macedonian,calque_of,English
62,Macedonian,has_prefix,Macedonian
9,Macedonian,doublet_with,Macedonian
5,Macedonian,blend_of,Macedonian
1,Macedonian,has_confix,Macedonian
1,Mongolian,derived_from,Hebrew
116,Mongolian,derived_from,Proto-Turkic
27,Mongolian,derived_from,Chinese
3,Mongolian,derived_from,Old Uyghur
3,Mongolian,derived_from,Sogdian
13,Mongolian,derived_from,Ancient Greek
4,Mongolian,derived_from,Proto-Indo-European
24,Mongolian,derived_from,Russian
5,Mongolian,derived_from,New Latin
1,Mongolian,derived_from,Portuguese
13,Mongolian,derived_from,French
11,Mongolian,derived_from,English
1,Mongolian,derived_from,Middle Dutch
1,Mongolian,derived_from,Belarusian
21,Mongolian,derived_from,Latin
4,Mongolian,derived_from,Old East Slavic
1,Mongolian,derived_from,Proto-Slavic
1,Mongolian,derived_from,Bengali
1,Mongolian,derived_from,Spanish
7,Mongolian,derived_from,Arabic
1,Mongolian,derived_from,Dutch
1,Mongolian,derived_from,West Frisian
8,Mongolian,derived_from,German
2,Mongolian,derived_from,Italian
17,Mongolian,derived_from,Common Turkic
1,Mongolian,derived_from,Proto-Dravidian
4,Mongolian,derived_from,Middle Chinese
1,Mongolian,derived_from,Old Chinese
1,Mongolian,derived_from,Middle Persian
2,Mongolian,derived_from,Khitan
1,Mongolian,derived_from,Ottoman Turkish
1,Mongolian,derived_from,Old French
7,Mongolian,derived_from,Mandarin
9,Mongolian,derived_from,Classical Tibetan
3,Mongolian,derived_from,Proto-Tungusic
9,Mongolian,derived_from,Persian
23,Mongolian,derived_from,Sanskrit
21,Mongolian,derived_from,Tibetan
3,Mongolian,derived_from,Classical Mongolian
2,Mongolian,derived_from,Pali
2,Mongolian,derived_from,Middle Mongolian
15,Mongolian,derived_from,Proto-Mongolic
1,Mongolian,derived_from,Polish
1,Mongolian,derived_from,Old Polish
1,Mongolian,derived_from,Latvian
1,Mongolian,derived_from,Medieval Latin
1,Mongolian,derived_from,Middle High German
4,Mongolian,derived_from,Manchu
1,Mongolian,derived_from,Korean
1,Mongolian,derived_from,Classical Persian
1,Mongolian,derived_from,Classical Syriac
1,Mongolian,derived_from,Akkadian
1,Mongolian,derived_from,Kazakh
1,Mongolian,derived_from,Southern Altai
575,Mongolian,inherited_from,Proto-Mongolic
139,Mongolian,inherited_from,Classical Mongolian
56,Mongolian,inherited_from,Middle Mongolian
2,Mongolian,inherited_from,Proto-Turkic
194,Mongolian,etymologically_related_to,Mongolian
52,Mongolian,etymologically_related_to,Proto-Mongolic
10,Mongolian,etymologically_related_to,Buryat
18,Mongolian,etymologically_related_to,Middle Mongolian
1,Mongolian,etymologically_related_to,Tibetan
5,Mongolian,etymologically_related_to,Classical Mongolian
6,Mongolian,etymologically_related_to,Turkish
3,Mongolian,etymologically_related_to,Yakut
1,Mongolian,etymologically_related_to,Khitan
16,Mongolian,etymologically_related_to,Proto-Turkic
9,Mongolian,etymologically_related_to,Dongxiang
2,Mongolian,etymologically_related_to,Daur
1,Mongolian,etymologically_related_to,Proto-Indo-European
2,Mongolian,etymologically_related_to,Proto-Tungusic
3,Mongolian,etymologically_related_to,Monguor
1,Mongolian,etymologically_related_to,Latin
1,Mongolian,etymologically_related_to,Persian
3,Mongolian,etymologically_related_to,Undetermined
1,Mongolian,etymologically_related_to,Mongghul
1,Mongolian,etymologically_related_to,Karakhanid
2,Mongolian,etymologically_related_to,English
1,Mongolian,etymologically_related_to,Old Turkic
2,Mongolian,etymologically_related_to,Korean
2,Mongolian,etymologically_related_to,Chinese
2,Mongolian,etymologically_related_to,Tuvan
2,Mongolian,etymologically_related_to,Kazakh
1,Mongolian,etymologically_related_to,Uyghur
5,Mongolian,etymologically_related_to,Kalmyk
2,Mongolian,etymologically_related_to,Khamnigan Mongol
1,Mongolian,etymologically_related_to,Abureni
3,Mongolian,etymologically_related_to,Manchu
3,Mongolian,etymologically_related_to,East Yugur
1,Mongolian,etymologically_related_to,Russian
1,Mongolian,etymologically_related_to,Chagatai
167,Mongolian,borrowed_from,Russian
3,Mongolian,borrowed_from,Arabic
4,Mongolian,borrowed_from,English
8,Mongolian,borrowed_from,Tibetan
3,Mongolian,borrowed_from,Proto-Turkic
2,Mongolian,borrowed_from,French
8,Mongolian,borrowed_from,Sanskrit
24,Mongolian,borrowed_from,Chinese
4,Mongolian,borrowed_from,Persian
13,Mongolian,borrowed_from,Mandarin
1,Mongolian,borrowed_from,Manchu
1,Mongolian,borrowed_from,Common Turkic
3,Mongolian,borrowed_from,Korean
2,Mongolian,borrowed_from,Sogdian
4,Mongolian,borrowed_from,Classical Mongolian
1,Mongolian,borrowed_from,Written Oirat
1,Mongolian,borrowed_from,Buryat
39,Mongolian,doublet_with,Mongolian
404,Mongolian,has_prefix_with_root,Mongolian
1,Mongolian,has_prefix_with_root,Proto-Turkic
1,Mongolian,has_prefix_with_root,Buryat
431,Mongolian,has_suffix,Mongolian
1,Mongolian,has_suffix,Proto-Turkic
1,Mongolian,has_suffix,Buryat
42,Mongolian,compound_of,Mongolian
2,Mongolian,compound_of,Japanese
1,Mongolian,blend_of,Mongolian
8,Mongolian,calque_of,Russian
5,Mongolian,calque_of,Tibetan
1,Mongolian,calque_of,Pali
1,Mongolian,calque_of,Sanskrit
8,Mongolian,calque_of,Chinese
1,Mongolian,calque_of,Latin
1,Mongolian,calque_of,New Latin
4,Mongolian,calque_of,English
1,Mongolian,calque_of,Manchu
1,Mongolian,semantic_loan_of,Chinese
10,Mongolian,has_affix,Mongolian
2,Michif,derived_from,French
1,Michif,derived_from,Canadian French
1,Michif,derived_from,English
2,Michif,derived_from,Plains Cree
20,Michif,inherited_from,Canadian French
1,Michif,etymologically_related_to,French
3,Michif,etymologically_related_to,Plains Cree
1,Taroko,derived_from,Proto-Atayalic
6,Taroko,inherited_from,Proto-Austronesian
1,Taroko,borrowed_from,Hokkien
26,Minangkabau,inherited_from,Proto-Austronesian
44,Minangkabau,inherited_from,Proto-Malayic
7,Minangkabau,inherited_from,Proto-Malayo-Chamic
5,Minangkabau,inherited_from,Proto-Malayo-Sumbawan
39,Minangkabau,inherited_from,Proto-Malayo-Polynesian
2,Minangkabau,borrowed_from,Dutch
1,Minangkabau,borrowed_from,Malay
1,Minangkabau,borrowed_from,Indonesian
1,Minangkabau,derived_from,Arabic
2,Minangkabau,derived_from,Middle Dutch
1,Minangkabau,derived_from,Latin
1,Minangkabau,derived_from,Proto-Malayo-Polynesian
10,Minangkabau,derived_from,Malay
3,Minangkabau,derived_from,Sanskrit
1,Minangkabau,derived_from,Musi
1,Minangkabau,derived_from,Proto-Indo-Iranian
1,Minangkabau,derived_from,Old French
1,Minangkabau,derived_from,Medieval Latin
1,Minangkabau,etymologically_related_to,Minangkabau
5,Minangkabau,etymologically_related_to,Proto-Malayic
2,Minangkabau,etymologically_related_to,Proto-Malayo-Polynesian
1,Minangkabau,etymologically_related_to,Musi
1,Minangkabau,doublet_with,Indonesian
3,Minangkabau,has_prefix,Minangkabau
3,Minangkabau,has_prefix_with_root,Minangkabau
41,Minangkabau,compound_of,Minangkabau
